Date,Close/Last,Volume,Open,High,Low
01/26/2018,1357.20,139946,1352.70,1361.00,1348.60
01/25/2018,1368.00,140915,1362.70,1370.50,1346.20
01/24/2018,1361.40,147749,1346.20,1366.80,1344.10
01/23/2018,1336.70,354786,1333.00,1341.50,1330.70
01/22/2018,1331.90,325008,1334.00,1335.80,1328.00
01/19/2018,1333.10,268077,1327.00,1338.20,1326.60
01/18/2018,1327.20,305093,1327.40,1333.30,1324.30
01/17/2018,1339.20,358312,1339.00,1344.50,1326.60
01/16/2018,1337.10,472155,1340.90,1345.00,1332.10
01/12/2018,1334.90,44651,1337.30,1342.40,1334.90
01/11/2018,1322.50,254541,1317.50,1324.70,1316.10
01/10/2018,1319.30,382605,1313.30,1328.60,1308.90
01/09/2018,1313.70,321636,1321.20,1321.40,1309.50
01/08/2018,1320.40,238332,1321.80,1323.00,1315.70
01/05/2018,1322.30,322422,1324.40,1324.70,1314.60
01/04/2018,1321.60,350803,1315.50,1327.30,1307.10
01/03/2018,1318.50,342866,1319.00,1323.00,1308.90
01/02/2018,1316.10,269072,1305.30,1320.40,1304.60
12/29/2017,1309.30,226714,1297.50,1309.80,1296.10
12/28/2017,1297.20,213624,1292.00,1297.30,1290.50
12/27/2017,1291.40,193217,1287.80,1293.20,1286.00
12/26/2017,1287.50,130981,1279.00,1288.40,1277.70
12/22/2017,1278.80,180314,1270.30,1280.40,1268.40
12/21/2017,1270.60,188932,1268.80,1272.50,1266.00
12/20/2017,1269.60,198670,1264.80,1271.40,1264.40
12/19/2017,1264.20,196646,1265.40,1268.60,1262.30
12/18/2017,1265.50,202834,1257.80,1267.00,1255.30
12/15/2017,1257.50,230959,1255.50,1264.50,1255.20
12/14/2017,1257.10,252441,1258.10,1261.60,1252.80
12/13/2017,1248.60,296022,1246.30,1259.70,1242.30
12/12/2017,1241.70,216831,1243.90,1247.90,1238.30
12/11/2017,1246.90,185028,1249.20,1253.40,1242.40
12/08/2017,1248.40,270293,1249.50,1254.40,1244.40
12/07/2017,1253.10,305430,1265.20,1266.80,1245.80
12/06/2017,1266.10,239509,1268.30,1271.80,1264.80
12/05/2017,1264.90,311493,1279.10,1279.80,1263.20
12/04/2017,1277.70,250246,1277.60,1280.50,1273.50
12/01/2017,1282.30,421344,1277.90,1292.50,1274.20
11/30/2017,1276.70,331729,1286.90,1288.40,1273.10
11/29/2017,1286.20,370799,1298.00,1300.40,1285.10
11/28/2017,1299.20,224246,1298.80,1301.30,1294.50
11/27/2017,1298.90,143791,1292.00,1303.40,1290.70
11/24/2017,1291.80,83375,1296.10,1297.60,1289.50
11/22/2017,1296.80,5008,1296.10,1296.40,1293.70
11/21/2017,1281.70,315463,1276.60,1284.50,1275.80
11/20/2017,1275.30,399552,1294.10,1295.10,1274.10
11/17/2017,1296.50,368094,1278.80,1297.50,1278.10
11/16/2017,1278.20,268021,1278.00,1281.80,1274.90
11/15/2017,1277.70,417251,1280.70,1290.00,1276.50
11/14/2017,1282.90,342150,1278.90,1283.80,1269.70
11/13/2017,1278.90,213187,1275.30,1279.90,1274.40
11/10/2017,1274.20,342281,1286.00,1287.70,1273.60
11/09/2017,1287.50,20559,1286.00,1287.70,1285.40
11/08/2017,1283.70,346077,1276.40,1288.10,1276.10
11/07/2017,1275.80,327931,1282.60,1282.80,1272.30
11/06/2017,1281.60,340658,1270.70,1283.90,1266.40
11/03/2017,1269.20,361591,1277.50,1281.20,1265.90
11/02/2017,1278.10,374063,1275.20,1285.10,1274.00
11/01/2017,1277.30,376514,1271.80,1281.90,1268.50
10/31/2017,1270.50,264613,1277.60,1279.10,1268.30
10/30/2017,1277.70,253987,1274.30,1279.90,1269.80
10/27/2017,1271.80,352515,1268.00,1275.20,1263.80
10/26/2017,1269.60,377535,1278.60,1283.80,1266.40
10/25/2017,1279.00,368454,1278.00,1281.30,1272.00
10/24/2017,1278.30,262004,1283.90,1285.30,1274.80
10/23/2017,1280.90,276923,1281.50,1284.70,1273.60
10/20/2017,1280.50,308883,1292.00,1292.90,1279.30
10/19/2017,1290.00,345419,1282.80,1292.80,1277.60
10/18/2017,1283.00,250218,1286.90,1290.80,1278.60
10/17/2017,1286.20,328145,1297.20,1298.40,1283.20
10/16/2017,1303.00,265876,1306.00,1308.40,1292.50
10/13/2017,1304.60,290549,1296.00,1306.40,1292.90
10/12/2017,1296.50,239955,1294.60,1299.80,1291.80
10/11/2017,1288.90,258782,1290.70,1295.90,1286.80
10/10/2017,1293.80,308402,1286.80,1296.70,1284.60
10/09/2017,1285.00,195058,1278.60,1288.00,1277.70
10/06/2017,1274.90,361565,1270.60,1279.20,1262.80
10/05/2017,1273.20,217774,1277.50,1281.60,1268.50
10/04/2017,1276.80,266333,1274.50,1285.00,1273.10
10/03/2017,1274.60,202951,1273.10,1277.40,1271.00
10/02/2017,1275.80,267375,1282.20,1282.80,1272.00
09/29/2017,1284.80,280671,1290.10,1293.20,1278.20
09/28/2017,1288.70,279916,1285.10,1291.60,1280.40
09/27/2017,1287.80,364084,1297.30,1299.20,1284.10
09/26/2017,1301.70,376702,1314.20,1317.10,1295.00
09/25/2017,1311.50,357294,1301.50,1315.80,1291.70
09/22/2017,1297.50,256421,1294.10,1301.90,1294.10
09/21/2017,1294.80,388118,1304.80,1305.00,1291.20
09/20/2017,1316.40,343639,1314.70,1319.80,1299.50
09/19/2017,1310.60,268037,1310.50,1315.30,1308.70
09/18/2017,1310.80,259701,1324.00,1324.00,1308.10
09/15/2017,1325.20,313245,1333.70,1338.20,1323.00
09/14/2017,1329.30,327600,1327.60,1334.90,1319.50
09/13/2017,1328.00,298024,1336.20,1340.50,1324.50
09/12/2017,1332.70,281134,1331.70,1336.30,1326.70
09/11/2017,1335.70,292049,1341.50,1344.60,1330.60
09/08/2017,1351.20,377234,1354.00,1362.40,1347.10
09/07/2017,1350.30,354009,1339.00,1355.50,1337.20
09/06/2017,1339.00,297521,1345.00,1347.70,1336.40
09/05/2017,1344.50,546280,1339.80,1349.70,1331.10
09/01/2017,1330.40,52922,1339.70,1343.50,1330.40
08/31/2017,1322.20,359132,1314.10,1329.00,1302.30
08/30/2017,1314.10,301091,1314.80,1319.30,1310.10
08/29/2017,1318.90,444146,1320.50,1331.90,1310.60
08/28/2017,1315.30,310489,1297.60,1317.80,1297.00
08/25/2017,1297.90,350288,1291.30,1301.40,1281.30
08/24/2017,1292.00,237998,1296.00,1296.80,1289.30
08/23/2017,1294.70,226744,1290.40,1297.00,1287.90
08/22/2017,1291.00,259806,1297.10,1298.10,1287.00
08/21/2017,1296.70,254319,1289.10,1299.70,1286.20
08/18/2017,1291.60,379352,1293.80,1306.90,1289.10
08/17/2017,1292.40,316050,1290.00,1296.00,1286.40
08/16/2017,1282.90,268454,1276.90,1289.50,1273.20
08/15/2017,1279.70,278698,1287.00,1287.70,1272.70
08/14/2017,1290.40,233106,1296.40,1296.40,1284.20
08/11/2017,1294.00,259307,1292.50,1298.10,1286.70
08/10/2017,1290.10,257651,1283.20,1293.80,1280.30
08/09/2017,1279.30,280929,1266.10,1284.70,1265.90
08/08/2017,1262.60,240864,1262.90,1271.00,1257.10
08/07/2017,1264.70,120039,1264.30,1265.60,1261.30
08/04/2017,1264.60,260834,1275.30,1276.50,1259.80
08/03/2017,1274.40,198615,1272.60,1277.00,1262.90
08/02/2017,1278.40,204629,1275.20,1279.00,1268.90
08/01/2017,1279.40,206396,1275.60,1280.30,1268.40
07/31/2017,1273.40,158464,1276.30,1277.30,1271.70
07/28/2017,1275.30,241286,1265.00,1277.00,1263.20
07/27/2017,1266.50,154412,1266.80,1271.30,1260.30
07/26/2017,1255.60,92181,1256.20,1269.80,1249.40
07/25/2017,1258.50,61360,1261.90,1264.20,1255.10
07/24/2017,1260.70,61616,1261.40,1265.10,1258.10
07/21/2017,1261.00,51035,1250.80,1262.10,1249.50
07/20/2017,1245.50,263291,1240.60,1247.20,1234.60
07/19/2017,1242.00,189980,1242.00,1243.50,1235.10
07/18/2017,1241.90,245241,1233.30,1244.10,1232.20
07/17/2017,1233.70,166096,1228.70,1235.40,1227.50
07/14/2017,1227.50,258301,1216.40,1232.70,1214.00
07/13/2017,1217.30,219900,1219.20,1223.60,1215.60
07/12/2017,1219.10,254172,1216.50,1225.20,1212.50
07/11/2017,1214.70,213121,1213.80,1217.10,1207.40
07/10/2017,1213.20,233437,1212.10,1215.00,1204.00
07/07/2017,1209.70,310483,1224.60,1228.10,1206.60
07/06/2017,1223.30,185809,1226.50,1229.50,1221.80
07/05/2017,1221.70,348799,1223.00,1228.40,1216.50
07/03/2017,1219.20,26906,1220.10,1224.60,1220.00
06/30/2017,1242.30,210097,1245.20,1248.20,1239.00
06/29/2017,1245.80,260590,1249.60,1253.20,1239.70
06/28/2017,1249.10,188119,1247.30,1255.70,1246.70
06/27/2017,1246.90,204721,1245.20,1253.80,1241.80
06/26/2017,1246.40,219105,1258.10,1259.00,1236.50
06/23/2017,1256.40,153529,1250.90,1260.00,1250.60
06/22/2017,1249.40,182170,1246.40,1256.00,1246.40
06/21/2017,1245.80,160236,1243.90,1248.80,1241.70
06/20/2017,1243.50,172002,1245.40,1249.40,1242.40
06/19/2017,1246.70,174183,1255.80,1257.30,1244.30
06/16/2017,1256.50,145249,1255.60,1258.60,1253.20
06/15/2017,1254.60,238470,1262.70,1268.50,1252.70
06/14/2017,1275.90,337298,1268.40,1284.20,1259.00
06/13/2017,1268.60,171164,1267.70,1271.00,1260.50
06/12/2017,1268.90,168475,1269.70,1272.40,1265.60
06/09/2017,1271.40,212190,1283.50,1284.60,1266.70
06/08/2017,1279.50,247460,1289.50,1291.50,1273.50
06/07/2017,1293.20,212480,1297.00,1297.60,1285.00
06/06/2017,1297.50,243052,1282.50,1298.80,1282.10
06/05/2017,1282.70,134854,1282.60,1286.00,1280.20
06/02/2017,1280.20,257594,1268.00,1282.20,1261.30
06/01/2017,1270.10,174611,1271.60,1272.80,1263.70
05/31/2017,1275.40,193527,1265.70,1276.80,1262.00
05/30/2017,1265.70,275724,1270.10,1273.40,1261.80
05/26/2017,1271.40,14102,1258.60,1272.70,1269.40
05/25/2017,1259.80,62975,1261.60,1262.80,1256.90
05/24/2017,1253.10,234075,1251.10,1258.80,1247.60
05/23/2017,1255.50,269982,1260.40,1263.80,1250.50
05/22/2017,1261.40,201829,1257.50,1262.60,1251.60
05/19/2017,1253.60,210569,1246.80,1256.40,1246.10
05/18/2017,1252.80,361421,1261.40,1265.00,1245.70
05/17/2017,1258.70,365967,1237.20,1261.50,1236.30
05/16/2017,1236.40,197131,1230.80,1239.10,1230.00
05/15/2017,1230.00,182239,1228.30,1237.40,1226.80
05/12/2017,1227.70,189500,1225.00,1231.60,1224.40
05/11/2017,1224.20,230075,1219.20,1227.70,1216.90
05/10/2017,1218.90,185804,1222.10,1225.80,1217.50
05/09/2017,1216.10,240063,1226.60,1228.70,1214.30
05/08/2017,1227.10,188318,1223.10,1236.90,1221.00
05/05/2017,1226.90,257019,1228.50,1236.00,1226.20
05/04/2017,1228.60,305881,1238.50,1241.70,1225.70
05/03/2017,1248.50,245496,1257.80,1257.80,1236.40
05/02/2017,1257.00,171411,1257.40,1258.80,1252.60
05/01/2017,1255.50,197023,1269.60,1272.40,1254.90
04/28/2017,1268.30,166210,1265.20,1269.90,1264.20
04/27/2017,1265.90,203162,1270.20,1271.10,1261.80
04/26/2017,1264.20,233964,1265.50,1272.80,1260.70
04/25/2017,1267.20,242791,1277.90,1279.90,1262.80
04/24/2017,1277.50,287252,1280.00,1280.00,1266.00
04/21/2017,1289.10,220990,1283.30,1290.10,1280.00
04/20/2017,1283.80,237678,1282.20,1285.20,1278.00
04/19/2017,1283.40,251024,1291.70,1292.70,1275.40
04/18/2017,1294.10,272618,1286.70,1294.40,1280.60
04/17/2017,1291.90,189444,1292.40,1297.40,1283.10
04/13/2017,1288.50,229082,1288.30,1290.70,1283.80
04/12/2017,1278.10,241437,1277.20,1289.00,1273.80
04/11/2017,1274.20,279421,1256.80,1277.40,1254.70
04/10/2017,1253.90,176084,1255.60,1258.90,1248.20
04/07/2017,1257.30,365404,1253.90,1273.30,1252.40
04/06/2017,1253.30,160510,1257.60,1260.90,1251.30
04/05/2017,1248.50,226454,1258.20,1259.30,1245.40
04/04/2017,1258.40,152043,1255.50,1263.70,1255.50
04/03/2017,1254.00,135738,1251.90,1255.90,1246.40
03/31/2017,1251.20,158381,1244.60,1252.80,1241.50
03/30/2017,1248.00,211199,1256.10,1256.50,1244.20
03/29/2017,1256.80,157858,1253.00,1257.50,1250.00
03/28/2017,1258.80,110672,1257.10,1261.40,1250.50
03/27/2017,1258.80,70055,1247.20,1264.20,1247.20
03/24/2017,1251.70,50728,1248.20,1255.00,1243.70
03/23/2017,1250.10,38955,1251.50,1256.40,1245.60
03/22/2017,1249.70,210181,1244.50,1251.50,1243.80
03/21/2017,1246.50,278090,1234.20,1247.70,1226.60
03/20/2017,1234.00,122559,1229.00,1235.50,1228.80
03/17/2017,1230.20,146933,1226.20,1231.50,1224.00
03/16/2017,1227.10,243137,1219.50,1234.00,1218.10
03/15/2017,1200.70,256440,1198.70,1222.00,1196.80
03/14/2017,1202.60,176653,1203.50,1207.50,1196.90
03/13/2017,1203.10,168436,1205.00,1210.90,1202.00
03/10/2017,1201.40,250514,1200.20,1206.20,1194.50
03/09/2017,1203.20,226026,1207.70,1208.90,1199.00
03/08/2017,1209.40,200792,1215.60,1218.50,1206.40
03/07/2017,1216.10,195645,1225.70,1227.40,1214.10
03/06/2017,1225.50,154275,1233.90,1237.30,1225.00
03/03/2017,1226.50,268970,1234.80,1236.70,1223.00
03/02/2017,1232.90,262903,1249.90,1250.80,1231.10
03/01/2017,1250.00,300815,1248.50,1251.40,1237.20
02/28/2017,1253.90,225369,1253.30,1259.30,1248.20
02/27/2017,1258.80,201486,1258.90,1264.90,1251.50
02/24/2017,1258.30,209660,1250.60,1261.20,1248.80
02/23/2017,1251.40,250277,1238.30,1252.20,1236.40
02/22/2017,1233.30,193431,1236.90,1241.90,1231.50
02/21/2017,1238.90,245695,1239.30,1240.20,1226.80
02/17/2017,1239.10,20247,1240.80,1245.10,1232.40
02/16/2017,1241.60,196467,1234.30,1243.70,1233.30
02/15/2017,1233.10,220585,1228.60,1234.90,1217.50
02/14/2017,1225.40,223687,1226.10,1236.00,1222.70
02/13/2017,1225.80,168285,1234.20,1234.40,1220.30
02/10/2017,1235.90,229161,1229.60,1238.90,1222.60
02/09/2017,1236.80,234244,1242.70,1246.20,1226.10
02/08/2017,1239.50,216044,1235.20,1246.60,1231.30
02/07/2017,1236.10,192661,1236.90,1237.50,1229.20
02/06/2017,1232.10,190379,1221.90,1237.50,1220.80
02/03/2017,1220.80,210726,1217.80,1223.20,1208.30
02/02/2017,1219.40,220209,1211.20,1227.50,1210.20
02/01/2017,1208.30,211357,1212.20,1215.00,1199.70
01/31/2017,1211.40,237644,1197.70,1217.40,1195.60
01/30/2017,1196.00,185344,1194.60,1201.30,1190.00
01/27/2017,1191.10,142852,1191.40,1193.80,1182.60
01/26/2017,1192.50,94439,1204.10,1205.00,1186.60
01/25/2017,1200.50,80202,1211.50,1212.20,1195.30
01/24/2017,1210.80,211945,1218.00,1220.10,1206.20
01/23/2017,1215.60,231381,1209.30,1219.40,1209.00
01/20/2017,1204.90,236066,1204.80,1214.80,1198.20
01/19/2017,1201.50,241530,1203.10,1206.40,1195.40
01/18/2017,1212.10,195234,1216.80,1217.70,1201.80
01/17/2017,1212.90,368672,1202.80,1218.90,1198.00
01/13/2017,1196.20,28224,1194.80,1204.30,1187.50
01/12/2017,1199.80,260107,1191.10,1207.20,1190.70
01/11/2017,1196.60,317695,1188.10,1198.50,1177.00
01/10/2017,1185.50,215898,1181.30,1190.60,1180.20
01/09/2017,1184.90,174989,1172.90,1186.40,1172.20
01/06/2017,1173.40,217714,1181.00,1183.80,1171.10
01/05/2017,1181.30,262224,1164.60,1185.90,1163.60
01/04/2017,1165.30,172108,1159.60,1168.60,1156.70
01/03/2017,1162.00,216537,1151.40,1166.00,1146.50
12/30/2016,1151.70,138673,1159.50,1164.30,1150.30
12/29/2016,1158.10,152323,1143.10,1160.60,1142.60
12/28/2016,1140.90,100121,1139.30,1145.10,1137.10
12/27/2016,1138.80,102366,1135.30,1151.70,1132.80
12/23/2016,1133.60,70834,1130.00,1137.30,1129.50
12/22/2016,1133.60,70834,1130.00,1137.30,1129.50
12/21/2016,1133.20,109673,1134.00,1138.80,1131.00
12/20/2016,1133.60,138058,1139.80,1141.70,1127.30
12/19/2016,1142.70,112536,1136.10,1144.40,1135.50
12/16/2016,1137.40,171285,1130.50,1143.20,1128.50
12/15/2016,1129.80,262877,1143.80,1146.00,1124.30
12/14/2016,1163.70,205326,1159.80,1168.00,1140.00
12/13/2016,1159.00,136029,1164.50,1167.00,1156.30
12/12/2016,1165.80,159639,1161.40,1167.90,1152.50
12/09/2016,1161.90,154417,1172.50,1173.80,1157.60
12/08/2016,1172.40,142363,1176.10,1180.70,1170.90
12/07/2016,1177.50,137900,1171.40,1182.30,1167.20
12/06/2016,1170.10,130714,1172.80,1177.10,1168.10
12/05/2016,1176.50,212276,1182.60,1190.20,1158.60
12/02/2016,1177.80,169224,1174.30,1180.30,1168.40
12/01/2016,1169.40,216169,1175.10,1178.40,1162.20
11/30/2016,1173.90,232748,1190.70,1196.80,1171.30
11/29/2016,1190.80,195887,1196.60,1197.70,1182.60
11/28/2016,1193.80,132780,1184.40,1200.00,1184.40
11/25/2016,1181.00,89941,1184.40,1195.40,1172.80
11/23/2016,1192.40,3479,1188.20,1192.50,1185.20
11/22/2016,1211.20,201770,1213.50,1220.90,1205.60
11/21/2016,1209.80,162047,1207.30,1217.80,1205.40
11/18/2016,1208.70,244002,1216.00,1217.50,1201.30
11/17/2016,1216.90,224953,1224.80,1231.10,1210.50
11/16/2016,1223.90,190158,1228.00,1233.10,1221.00
11/15/2016,1224.50,224970,1221.80,1231.40,1218.60
11/14/2016,1221.70,332635,1227.70,1230.90,1211.00
11/11/2016,1224.30,420069,1258.70,1265.00,1218.70
11/10/2016,1266.40,392797,1278.40,1292.50,1251.90
11/09/2016,1273.50,783657,1276.80,1338.30,1268.10
11/08/2016,1274.50,194922,1282.20,1291.50,1273.30
11/07/2016,1279.40,209668,1294.50,1296.50,1278.60
11/04/2016,1304.50,202966,1303.20,1308.30,1295.70
11/03/2016,1303.30,220164,1298.10,1308.00,1286.20
11/02/2016,1308.20,224005,1289.00,1309.30,1288.40
11/01/2016,1288.00,194976,1277.80,1292.90,1276.30
10/31/2016,1273.10,115445,1278.30,1280.50,1271.90
10/28/2016,1276.80,222489,1269.20,1285.40,1262.00
10/27/2016,1269.50,123344,1267.20,1273.70,1265.20
10/26/2016,1266.60,132796,1274.00,1277.20,1265.10
10/25/2016,1273.60,132241,1265.20,1277.50,1262.40
10/24/2016,1263.70,148823,1266.90,1272.80,1260.10
10/21/2016,1267.70,97891,1266.50,1268.80,1261.70
10/20/2016,1267.50,130976,1270.60,1275.90,1265.50
10/19/2016,1269.90,135414,1263.90,1274.40,1261.10
10/18/2016,1262.90,141366,1256.00,1265.60,1255.90
10/17/2016,1256.60,102991,1252.90,1258.20,1251.10
10/14/2016,1255.50,161952,1259.50,1260.70,1246.90
10/13/2016,1257.60,142928,1257.10,1263.90,1254.70
10/12/2016,1253.80,122342,1254.50,1260.50,1251.20
10/11/2016,1255.90,127971,1261.70,1264.00,1254.30
10/10/2016,1260.40,128220,1258.50,1266.80,1258.50
10/07/2016,1251.90,261530,1256.80,1267.60,1243.20
10/06/2016,1253.00,176574,1269.70,1271.60,1251.80
10/05/2016,1268.60,200416,1270.50,1279.40,1264.10
10/04/2016,1269.70,327773,1315.00,1315.40,1269.00
10/03/2016,1312.70,120503,1321.00,1322.60,1311.80
09/30/2016,1317.10,198471,1323.60,1331.50,1316.00
09/29/2016,1326.00,145079,1325.00,1329.40,1318.60
09/28/2016,1323.70,143807,1330.10,1331.10,1321.10
09/27/2016,1330.40,175693,1342.00,1343.50,1327.70
09/26/2016,1344.10,120362,1340.80,1346.10,1336.50
09/23/2016,1341.70,108833,1340.30,1344.50,1337.40
09/22/2016,1344.70,152427,1338.90,1347.80,1335.10
09/21/2016,1331.40,253563,1318.00,1341.30,1310.90
09/20/2016,1318.20,87659,1316.30,1321.10,1315.20
09/19/2016,1317.80,111107,1313.20,1321.80,1312.60
09/16/2016,1310.20,132642,1318.30,1321.50,1309.20
09/15/2016,1318.00,200075,1325.80,1332.50,1312.10
09/14/2016,1326.10,131424,1322.60,1329.80,1316.60
09/13/2016,1323.70,173410,1331.70,1335.90,1318.80
09/12/2016,1325.60,183691,1332.00,1333.80,1323.30
09/09/2016,1334.50,151860,1341.60,1343.60,1331.20
09/08/2016,1341.60,174246,1349.10,1353.90,1339.10
09/07/2016,1349.20,142466,1353.50,1357.60,1346.90
09/06/2016,1349.20,263409,1330.80,1357.20,1325.50
09/02/2016,1354.00,12131,1318.00,1334.00,1307.40
09/01/2016,1317.10,167111,1311.70,1318.60,1305.50
08/31/2016,1311.40,163005,1314.70,1319.20,1306.90
08/30/2016,1316.50,149313,1327.00,1328.90,1312.00
08/29/2016,1327.10,136851,1323.80,1328.50,1317.20
08/26/2016,1325.90,292305,1324.80,1346.00,1321.20
08/25/2016,1324.60,143468,1327.40,1330.20,1321.00
08/24/2016,1329.70,207827,1342.20,1344.10,1327.00
08/23/2016,1346.10,125007,1343.60,1348.80,1338.90
08/22/2016,1343.40,148566,1345.00,1345.70,1335.40
08/19/2016,1346.20,177682,1357.10,1357.90,1342.00
08/18/2016,1357.20,163104,1353.80,1361.50,1351.20
08/17/2016,1348.80,164091,1351.30,1356.80,1340.50
08/16/2016,1356.90,213729,1345.20,1364.30,1344.80
08/15/2016,1347.50,117800,1343.60,1349.10,1340.90
08/12/2016,1343.20,227943,1344.70,1362.50,1338.30
08/11/2016,1350.00,149880,1353.20,1359.40,1341.40
08/10/2016,1351.90,184037,1347.00,1363.60,1345.70
08/09/2016,1346.70,117280,1341.20,1348.50,1336.00
08/08/2016,1341.30,126244,1341.20,1343.90,1335.30
08/05/2016,1344.40,207828,1367.20,1371.00,1340.40
08/04/2016,1367.40,158935,1364.70,1371.40,1355.10
08/03/2016,1364.70,131123,1370.50,1373.40,1360.60
08/02/2016,1372.60,154681,1360.60,1374.20,1353.70
08/01/2016,1359.60,108934,1357.20,1361.90,1353.20
07/29/2016,1349.00,214928,1333.20,1353.30,1325.80
07/28/2016,1332.30,179984,1339.50,1344.30,1330.10
07/27/2016,1326.70,160965,1319.90,1342.30,1315.60
07/26/2016,1320.80,88658,1315.50,1324.40,1313.60
07/25/2016,1319.50,125105,1322.70,1323.40,1311.10
07/22/2016,1323.40,211535,1331.40,1334.00,1319.40
07/21/2016,1331.00,241351,1316.20,1334.00,1310.70
07/20/2016,1319.30,212201,1332.20,1338.80,1312.50
07/19/2016,1332.30,144123,1329.10,1335.50,1325.80
07/18/2016,1329.30,159487,1333.40,1336.00,1323.50
07/15/2016,1327.40,184243,1336.40,1339.50,1322.60
07/14/2016,1327.40,251302,1344.50,1348.00,1320.40
07/13/2016,1332.20,195091,1334.00,1346.30,1328.10
07/12/2016,1335.30,246267,1356.30,1358.90,1331.00
07/11/2016,1356.60,217375,1368.90,1376.50,1351.80
07/08/2016,1358.40,287124,1361.00,1371.80,1336.30
07/07/2016,1362.10,204514,1365.70,1372.90,1352.00
07/06/2016,1367.10,226256,1358.00,1377.50,1356.30
07/05/2016,1358.70,337002,1350.80,1360.30,1338.50
07/01/2016,1339.00,63821,1345.00,1360.30,1338.50
06/30/2016,1320.60,182812,1321.00,1326.50,1315.30
06/29/2016,1326.90,164974,1313.90,1331.00,1313.30
06/28/2016,1317.90,183169,1328.30,1329.50,1308.20
06/27/2016,1324.70,240734,1322.30,1340.00,1320.80
06/24/2016,1322.40,527205,1254.30,1362.60,1252.80
06/23/2016,1263.10,145996,1268.10,1274.90,1256.90
06/22/2016,1270.00,127154,1271.40,1273.50,1263.80
06/21/2016,1272.50,196994,1271.10,1297.40,1267.10
06/20/2016,1292.10,186003,1293.00,1296.80,1280.80
06/17/2016,1294.80,203550,1282.40,1302.70,1278.80
06/16/2016,1298.40,331368,1295.00,1318.90,1280.10
06/15/2016,1288.30,190137,1288.10,1300.00,1281.30
06/14/2016,1288.10,182512,1286.20,1293.00,1278.60
06/13/2016,1286.90,195734,1278.30,1290.30,1275.20
06/10/2016,1275.90,151163,1271.50,1280.90,1267.30
06/09/2016,1272.70,145087,1264.60,1274.40,1259.40
06/08/2016,1262.30,167215,1247.00,1267.20,1245.50
06/07/2016,1247.00,114337,1248.00,1249.00,1236.90
06/06/2016,1247.40,157245,1245.50,1251.30,1242.10
06/03/2016,1242.90,230035,1212.80,1247.40,1209.10
06/02/2016,1212.60,106248,1215.90,1220.00,1212.00
06/01/2016,1214.70,151311,1217.90,1222.90,1208.20
05/31/2016,1217.50,227362,1208.10,1220.60,1201.50
05/27/2016,1216.70,29931,1215.10,1215.90,1202.20
05/26/2016,1222.70,148362,1226.10,1237.20,1220.80
05/25/2016,1226.60,105239,1230.00,1233.40,1220.60
05/24/2016,1232.20,288926,1249.50,1252.80,1226.20
05/23/2016,1251.50,206897,1251.70,1256.80,1243.50
05/20/2016,1252.90,188383,1256.30,1261.20,1249.60
05/19/2016,1254.80,246015,1259.10,1262.30,1244.60
05/18/2016,1274.40,225480,1280.60,1283.50,1256.00
05/17/2016,1276.90,196855,1274.90,1283.90,1270.10
05/16/2016,1274.20,188509,1273.10,1290.40,1271.60
05/13/2016,1272.70,167683,1264.80,1277.70,1264.00
05/12/2016,1271.20,211757,1279.30,1282.50,1262.90
05/11/2016,1275.50,215592,1267.30,1280.80,1266.30
05/10/2016,1264.80,164024,1265.40,1272.00,1258.30
05/09/2016,1266.60,213413,1288.80,1289.50,1262.80
05/06/2016,1294.00,246521,1279.30,1297.70,1276.20
05/05/2016,1272.30,168856,1281.20,1288.40,1270.60
05/04/2016,1274.40,205506,1287.70,1291.80,1273.60
05/03/2016,1291.80,209229,1293.40,1303.90,1284.00
05/02/2016,1295.80,193092,1294.20,1306.00,1289.60
04/29/2016,1290.50,249603,1268.00,1299.00,1267.00
04/28/2016,1266.40,214356,1247.30,1271.70,1239.10
04/27/2016,1250.40,167190,1245.70,1254.60,1240.70
04/26/2016,1243.40,139982,1239.80,1246.50,1232.70
04/25/2016,1240.20,114696,1234.50,1243.80,1231.30
04/22/2016,1230.00,198388,1248.50,1254.20,1228.50
04/21/2016,1250.30,261992,1244.50,1272.40,1244.40
04/20/2016,1254.40,158271,1251.30,1259.80,1244.00
04/19/2016,1254.30,200511,1233.90,1258.50,1229.00
04/18/2016,1235.00,143540,1236.30,1243.30,1231.70
04/15/2016,1234.60,115585,1228.50,1237.60,1226.80
04/14/2016,1226.50,196567,1243.80,1245.90,1225.40
04/13/2016,1248.30,150426,1257.20,1258.70,1241.40
04/12/2016,1260.90,148296,1259.80,1264.70,1253.00
04/11/2016,1258.00,151279,1241.80,1260.90,1241.60
04/08/2016,1243.80,128333,1241.80,1244.60,1231.00
04/07/2016,1237.50,179765,1224.00,1245.00,1224.00
04/06/2016,1223.80,129032,1232.60,1233.80,1217.20
04/05/2016,1229.60,148762,1217.10,1238.80,1216.00
04/04/2016,1219.30,86900,1217.20,1224.10,1215.70
04/01/2016,1223.50,188179,1234.10,1237.20,1210.30
03/31/2016,1235.60,117150,1227.00,1242.30,1225.10
03/30/2016,1228.60,172801,1243.00,1246.80,1224.90
03/29/2016,1237.50,193572,1223.10,1245.20,1217.00
03/28/2016,1222.00,85386,1217.80,1225.10,1207.70
03/24/2016,1223.50,61613,1222.10,1225.60,1212.60
