Timestamp,Value,Value_classification
2018-09-06 00:00:00,14,Extreme Fear
2018-09-05 00:00:00,17,Extreme Fear
2018-09-04 00:00:00,26,Fear
2018-09-03 00:00:00,19,Extreme Fear
2018-09-02 00:00:00,18,Extreme Fear
2018-09-01 00:00:00,21,Extreme Fear
2018-08-31 00:00:00,17,Extreme Fear
2018-08-30 00:00:00,22,Extreme Fear
2018-08-29 00:00:00,19,Extreme Fear
2018-08-28 00:00:00,19,Extreme Fear
2018-08-27 00:00:00,18,Extreme Fear
2018-08-26 00:00:00,19,Extreme Fear
2018-08-25 00:00:00,22,Extreme Fear
2018-08-24 00:00:00,19,Extreme Fear
2018-08-23 00:00:00,18,Extreme Fear
2018-08-22 00:00:00,21,Extreme Fear
2018-08-21 00:00:00,19,Extreme Fear
2018-08-20 00:00:00,26,Fear
2018-08-19 00:00:00,27,Fear
2018-08-18 00:00:00,24,Extreme Fear
2018-08-17 00:00:00,19,Extreme Fear
2018-08-16 00:00:00,21,Extreme Fear
2018-08-15 00:00:00,18,Extreme Fear
2018-08-14 00:00:00,16,Extreme Fear
2018-08-13 00:00:00,21,Extreme Fear
2018-08-12 00:00:00,18,Extreme Fear
2018-08-11 00:00:00,18,Extreme Fear
2018-08-10 00:00:00,21,Extreme Fear
2018-08-09 00:00:00,19,Extreme Fear
2018-08-08 00:00:00,23,Extreme Fear
2018-08-07 00:00:00,25,Extreme Fear
2018-08-06 00:00:00,25,Extreme Fear
2018-08-05 00:00:00,23,Extreme Fear
2018-08-04 00:00:00,31,Fear
2018-08-03 00:00:00,36,Fear
2018-08-02 00:00:00,39,Fear
2018-08-01 00:00:00,39,Fear
2018-07-31 00:00:00,48,Neutral
2018-07-30 00:00:00,53,Neutral
2018-07-29 00:00:00,54,Neutral
2018-07-28 00:00:00,54,Neutral
2018-07-27 00:00:00,47,Neutral
2018-07-26 00:00:00,53,Neutral
2018-07-25 00:00:00,54,Neutral
2018-07-24 00:00:00,49,Neutral
2018-07-23 00:00:00,44,Fear
2018-07-22 00:00:00,46,Fear
2018-07-21 00:00:00,43,Fear
2018-07-20 00:00:00,47,Neutral
2018-07-19 00:00:00,44,Fear
2018-07-18 00:00:00,42,Fear
2018-07-17 00:00:00,39,Fear
2018-07-16 00:00:00,36,Fear
2018-07-15 00:00:00,32,Fear
2018-07-14 00:00:00,29,Fear
2018-07-13 00:00:00,29,Fear
2018-07-12 00:00:00,33,Fear
2018-07-11 00:00:00,29,Fear
2018-07-10 00:00:00,37,Fear
2018-07-09 00:00:00,39,Fear
2018-07-08 00:00:00,38,Fear
2018-07-07 00:00:00,34,Fear
2018-07-06 00:00:00,34,Fear
2018-07-05 00:00:00,37,Fear
2018-07-04 00:00:00,33,Fear
2018-07-03 00:00:00,31,Fear
2018-07-02 00:00:00,27,Fear
2018-07-01 00:00:00,27,Fear
2018-06-30 00:00:00,22,Extreme Fear
2018-06-29 00:00:00,16,Extreme Fear
2018-06-28 00:00:00,20,Extreme Fear
2018-06-27 00:00:00,18,Extreme Fear
2018-06-26 00:00:00,21,Extreme Fear
2018-06-25 00:00:00,16,Extreme Fear
2018-06-24 00:00:00,15,Extreme Fear
2018-06-23 00:00:00,17,Extreme Fear
2018-06-22 00:00:00,28,Fear
2018-06-21 00:00:00,37,Fear
2018-06-20 00:00:00,34,Fear
2018-06-19 00:00:00,32,Fear
2018-06-18 00:00:00,27,Fear
2018-06-17 00:00:00,23,Extreme Fear
2018-06-16 00:00:00,22,Extreme Fear
2018-06-15 00:00:00,26,Fear
2018-06-14 00:00:00,17,Extreme Fear
2018-06-13 00:00:00,19,Extreme Fear
2018-06-12 00:00:00,19,Extreme Fear
2018-06-11 00:00:00,15,Extreme Fear
2018-06-10 00:00:00,24,Extreme Fear
2018-06-09 00:00:00,39,Fear
2018-06-08 00:00:00,40,Fear
2018-06-07 00:00:00,38,Fear
2018-06-06 00:00:00,42,Fear
2018-06-05 00:00:00,26,Fear
2018-06-04 00:00:00,41,Fear
2018-06-03 00:00:00,40,Fear
2018-06-02 00:00:00,27,Fear
2018-06-01 00:00:00,24,Extreme Fear
2018-05-31 00:00:00,25,Extreme Fear
2018-05-30 00:00:00,38,Fear
2018-05-29 00:00:00,16,Extreme Fear
2018-05-28 00:00:00,22,Extreme Fear
2018-05-27 00:00:00,19,Extreme Fear
2018-05-26 00:00:00,23,Extreme Fear
2018-05-25 00:00:00,25,Extreme Fear
2018-05-24 00:00:00,27,Fear
2018-05-23 00:00:00,26,Fear
2018-05-22 00:00:00,30,Fear
2018-05-21 00:00:00,41,Fear
2018-05-20 00:00:00,32,Fear
2018-05-19 00:00:00,31,Fear
2018-05-18 00:00:00,37,Fear
2018-05-17 00:00:00,31,Fear
2018-05-16 00:00:00,32,Fear
2018-05-15 00:00:00,40,Fear
2018-05-14 00:00:00,40,Fear
2018-05-13 00:00:00,40,Fear
2018-05-12 00:00:00,44,Fear
2018-05-11 00:00:00,41,Fear
2018-05-10 00:00:00,63,Greed
2018-05-09 00:00:00,53,Neutral
2018-05-08 00:00:00,62,Greed
2018-05-07 00:00:00,56,Greed
2018-05-06 00:00:00,67,Greed
2018-05-05 00:00:00,63,Greed
2018-05-04 00:00:00,56,Greed
2018-05-03 00:00:00,55,Greed
2018-05-02 00:00:00,52,Neutral
2018-05-01 00:00:00,56,Greed
2018-04-30 00:00:00,59,Greed
2018-04-29 00:00:00,61,Greed
2018-04-28 00:00:00,54,Neutral
2018-04-27 00:00:00,55,Greed
2018-04-26 00:00:00,47,Neutral
2018-04-25 00:00:00,64,Greed
2018-04-24 00:00:00,29,Fear
2018-04-23 00:00:00,28,Fear
2018-04-22 00:00:00,31,Fear
2018-04-21 00:00:00,32,Fear
2018-04-20 00:00:00,26,Fear
2018-04-19 00:00:00,25,Extreme Fear
2018-04-18 00:00:00,24,Extreme Fear
2018-04-17 00:00:00,26,Fear
2018-04-13 00:00:00,23,Extreme Fear
2018-04-12 00:00:00,18,Extreme Fear
2018-04-11 00:00:00,20,Extreme Fear
2018-04-10 00:00:00,18,Extreme Fear
2018-04-09 00:00:00,21,Extreme Fear
2018-04-08 00:00:00,17,Extreme Fear
2018-04-07 00:00:00,20,Extreme Fear
2018-04-06 00:00:00,19,Extreme Fear
2018-04-05 00:00:00,17,Extreme Fear
2018-04-04 00:00:00,22,Extreme Fear
2018-04-03 00:00:00,22,Extreme Fear
2018-04-02 00:00:00,11,Extreme Fear
2018-04-01 00:00:00,16,Extreme Fear
2018-03-31 00:00:00,16,Extreme Fear
2018-03-30 00:00:00,12,Extreme Fear
2018-03-29 00:00:00,18,Extreme Fear
2018-03-28 00:00:00,24,Extreme Fear
2018-03-27 00:00:00,24,Extreme Fear
2018-03-26 00:00:00,31,Fear
2018-03-25 00:00:00,30,Fear
2018-03-24 00:00:00,32,Fear
2018-03-23 00:00:00,28,Fear
2018-03-22 00:00:00,36,Fear
2018-03-21 00:00:00,36,Fear
2018-03-20 00:00:00,37,Fear
2018-03-19 00:00:00,29,Fear
2018-03-18 00:00:00,29,Fear
2018-03-17 00:00:00,31,Fear
2018-03-16 00:00:00,33,Fear
2018-03-15 00:00:00,32,Fear
2018-03-14 00:00:00,40,Fear
2018-03-13 00:00:00,41,Fear
2018-03-12 00:00:00,41,Fear
2018-03-11 00:00:00,40,Fear
2018-03-10 00:00:00,39,Fear
2018-03-09 00:00:00,37,Fear
2018-03-08 00:00:00,39,Fear
2018-03-07 00:00:00,37,Fear
2018-03-06 00:00:00,59,Greed
2018-03-05 00:00:00,55,Greed
2018-03-04 00:00:00,44,Fear
2018-03-03 00:00:00,56,Greed
2018-03-02 00:00:00,47,Neutral
2018-03-01 00:00:00,38,Fear
2018-02-28 00:00:00,41,Fear
2018-02-27 00:00:00,44,Fear
2018-02-26 00:00:00,37,Fear
2018-02-25 00:00:00,33,Fear
2018-02-24 00:00:00,31,Fear
2018-02-23 00:00:00,39,Fear
2018-02-22 00:00:00,44,Fear
2018-02-21 00:00:00,54,Neutral
2018-02-20 00:00:00,74,Greed
2018-02-19 00:00:00,67,Greed
2018-02-18 00:00:00,63,Greed
2018-02-17 00:00:00,74,Greed
2018-02-16 00:00:00,67,Greed
2018-02-15 00:00:00,71,Greed
2018-02-14 00:00:00,55,Greed
2018-02-13 00:00:00,35,Fear
2018-02-12 00:00:00,42,Fear
2018-02-11 00:00:00,31,Fear
2018-02-10 00:00:00,54,Neutral
2018-02-09 00:00:00,44,Fear
2018-02-08 00:00:00,30,Fear
2018-02-07 00:00:00,36,Fear
2018-02-06 00:00:00,8,Extreme Fear
2018-02-05 00:00:00,11,Extreme Fear
2018-02-04 00:00:00,24,Extreme Fear
2018-02-03 00:00:00,40,Fear
2018-02-02 00:00:00,15,Extreme Fear
2018-02-01 00:00:00,30,Fear
